record_id,triage_time,date,hour,weekday,month,shift,department,pharmacy_unit,priority,occurrence_type,prescriptions_count,pharmacists_on_shift,triage_time_minutes,triage_sla_minutes,delay_flag,on_time_flag,analysis_completed_flag,delivery_time_minutes,delivery_delay_flag
1217,2025-02-13 17:34:00,2025-02-13,17,Thursday,2025-02,Afternoon,Oncologia,Satelite B,Routine,Normal Flow,8,2,34,60,0,1,1,66,0
1218,2025-02-13 10:50:00,2025-02-13,10,Thursday,2025-02,Morning,Cirurgica II B,Central,Urgent,Stock Check,16,2,49,60,0,1,1,66,0
1219,2025-02-13 13:02:00,2025-02-13,13,Thursday,2025-02,Afternoon,Pronto Socorro,Satelite B,Routine,Normal Flow,19,4,43,60,0,1,1,47,0
1220,2025-02-13 17:23:00,2025-02-13,17,Thursday,2025-02,Afternoon,Cirurgica II B,Central,Routine,High Demand,23,2,76,60,1,0,1,110,1
1221,2025-02-13 14:25:00,2025-02-13,14,Thursday,2025-02,Afternoon,Clinica Medica B,Central,Routine,High Demand,26,1,62,60,1,0,1,58,0
1222,2025-02-13 17:02:00,2025-02-13,17,Thursday,2025-02,Afternoon,Oncologia,Satelite A,Routine,High Demand,10,2,36,60,0,1,0,39,0
1223,2025-02-13 09:31:00,2025-02-13,9,Thursday,2025-02,Morning,UTI Adulto,Central,Routine,Normal Flow,20,2,46,60,0,1,1,38,0
1224,2025-02-13 19:33:00,2025-02-13,19,Thursday,2025-02,Night,Clinica Medica B,Central,Routine,System Delay,24,2,56,60,0,1,1,52,0
1225,2025-02-13 16:47:00,2025-02-13,16,Thursday,2025-02,Afternoon,Cirurgica II B,Satelite B,Routine,High Demand,20,1,55,60,0,1,1,50,0
1226,2025-02-13 15:10:00,2025-02-13,15,Thursday,2025-02,Afternoon,Clinica Medica B,Central,Routine,High Demand,14,4,41,60,0,1,1,59,0
1227,2025-02-14 15:18:00,2025-02-14,15,Friday,2025-02,Afternoon,Pronto Socorro,Satelite B,Routine,System Delay,18,2,77,60,1,0,1,71,0
1228,2025-02-14 14:04:00,2025-02-14,14,Friday,2025-02,Afternoon,Clinica Medica B,Central,Routine,High Demand,11,3,55,60,0,1,1,75,0
1229,2025-02-14 13:49:00,2025-02-14,13,Friday,2025-02,Afternoon,Maternidade,Satelite A,Routine,Normal Flow,10,2,28,60,0,1,1,36,0
1230,2025-02-14 18:46:00,2025-02-14,18,Friday,2025-02,Night,Cirurgica II B,Satelite A,Routine,High Demand,25,2,59,60,0,1,1,79,1
1231,2025-02-14 21:55:00,2025-02-14,21,Friday,2025-02,Night,Clinica Medica A,Satelite A,Routine,Stock Check,18,2,38,60,0,1,1,49,0
1232,2025-02-14 16:29:00,2025-02-14,16,Friday,2025-02,Afternoon,Ortopedia,Central,Routine,High Demand,27,2,80,60,1,0,1,115,1
1233,2025-02-14 17:03:00,2025-02-14,17,Friday,2025-02,Afternoon,Pediatria,Satelite B,Routine,High Demand,13,1,60,60,0,1,1,83,1
1234,2025-02-14 11:51:00,2025-02-14,11,Friday,2025-02,Morning,Pediatria,Central,Routine,Normal Flow,7,2,31,60,0,1,1,40,0
1235,2025-02-14 11:07:00,2025-02-14,11,Friday,2025-02,Morning,Ortopedia,Urgencia,Stat,Stock Check,10,2,45,60,0,1,1,49,0
1236,2025-02-14 19:33:00,2025-02-14,19,Friday,2025-02,Night,Clinica Medica A,Central,Urgent,Normal Flow,27,1,48,60,0,1,1,65,0
1237,2025-02-14 09:16:00,2025-02-14,9,Friday,2025-02,Morning,Clinica Medica A,Central,Routine,High Demand,25,2,44,60,0,1,1,51,0
1238,2025-02-14 14:30:00,2025-02-14,14,Friday,2025-02,Afternoon,UTI Adulto,Satelite B,Routine,System Delay,19,1,57,60,0,1,1,70,0
1239,2025-02-14 16:02:00,2025-02-14,16,Friday,2025-02,Afternoon,Clinica Medica B,Satelite A,Urgent,High Demand,18,1,66,60,1,0,1,88,1
1240,2025-02-14 22:34:00,2025-02-14,22,Friday,2025-02,Night,Pronto Socorro,Central,Routine,High Demand,29,2,65,60,1,0,1,94,1
1241,2025-02-14 12:18:00,2025-02-14,12,Friday,2025-02,Afternoon,Pediatria,Satelite A,Routine,Normal Flow,10,3,36,60,0,1,1,32,0
1242,2025-02-14 13:44:00,2025-02-14,13,Friday,2025-02,Afternoon,Clinica Medica A,Central,Routine,Normal Flow,9,3,32,60,0,1,1,64,0
1243,2025-02-14 08:02:00,2025-02-14,8,Friday,2025-02,Morning,Pediatria,Urgencia,Urgent,Normal Flow,8,4,24,60,0,1,1,42,0
1244,2025-02-14 21:45:00,2025-02-14,21,Friday,2025-02,Night,Clinica Medica A,Central,Urgent,High Demand,15,3,50,60,0,1,1,65,0
1245,2025-02-14 18:58:00,2025-02-14,18,Friday,2025-02,Night,Cirurgica II B,Central,Stat,Normal Flow,18,2,45,60,0,1,1,59,0
1246,2025-02-14 16:02:00,2025-02-14,16,Friday,2025-02,Afternoon,Maternidade,Central,Routine,Normal Flow,6,2,34,60,0,1,1,63,0
1247,2025-02-14 07:49:00,2025-02-14,7,Friday,2025-02,Morning,UTI Adulto,Central,Routine,Stock Check,13,3,42,60,0,1,1,60,0
1248,2025-02-14 16:23:00,2025-02-14,16,Friday,2025-02,Afternoon,Clinica Medica B,Central,Routine,High Demand,22,2,68,60,1,0,1,80,1
1249,2025-02-14 17:16:00,2025-02-14,17,Friday,2025-02,Afternoon,Clinica Medica B,Satelite A,Routine,High Demand,29,1,89,60,1,0,1,120,1
1250,2025-02-14 12:02:00,2025-02-14,12,Friday,2025-02,Afternoon,Clinica Medica B,Central,Stat,Normal Flow,16,2,30,60,0,1,1,22,0
1251,2025-02-14 20:32:00,2025-02-14,20,Friday,2025-02,Night,Pediatria,Urgencia,Routine,Stock Check,14,2,43,60,0,1,1,61,0
1252,2025-02-14 18:00:00,2025-02-14,18,Friday,2025-02,Night,Pediatria,Central,Routine,System Delay,17,3,59,60,0,1,1,101,1
1253,2025-02-14 16:07:00,2025-02-14,16,Friday,2025-02,Afternoon,Clinica Medica B,Central,Urgent,High Demand,7,1,55,60,0,1,1,63,0
1254,2025-02-15 15:42:00,2025-02-15,15,Saturday,2025-02,Afternoon,Cirurgica II B,Satelite A,Stat,Normal Flow,10,3,26,60,0,1,1,33,0
1255,2025-02-15 15:22:00,2025-02-15,15,Saturday,2025-02,Afternoon,Pronto Socorro,Central,Routine,High Demand,26,2,57,60,0,1,1,74,0
1256,2025-02-15 11:35:00,2025-02-15,11,Saturday,2025-02,Morning,Ortopedia,Satelite A,Stat,High Demand,25,3,66,60,1,0,1,67,0
1257,2025-02-15 13:53:00,2025-02-15,13,Saturday,2025-02,Afternoon,Clinica Medica B,Satelite B,Routine,System Delay,29,1,60,60,0,1,1,56,0
1258,2025-02-15 11:06:00,2025-02-15,11,Saturday,2025-02,Morning,Maternidade,Satelite B,Routine,Normal Flow,7,2,30,60,0,1,1,55,0
1259,2025-02-15 18:51:00,2025-02-15,18,Saturday,2025-02,Night,UTI Adulto,Urgencia,Routine,Normal Flow,13,3,35,60,0,1,1,48,0
1260,2025-02-15 20:07:00,2025-02-15,20,Saturday,2025-02,Night,Ortopedia,Urgencia,Routine,Stock Check,9,2,37,60,0,1,1,40,0
1261,2025-02-15 13:14:00,2025-02-15,13,Saturday,2025-02,Afternoon,Cirurgica II A,Central,Routine,Stock Check,7,3,37,60,0,1,1,65,0
1262,2025-02-15 11:17:00,2025-02-15,11,Saturday,2025-02,Morning,Cirurgica II A,Satelite B,Urgent,High Demand,13,2,36,60,0,1,1,51,0
1263,2025-02-15 14:28:00,2025-02-15,14,Saturday,2025-02,Afternoon,Maternidade,Central,Routine,High Demand,9,3,38,60,0,1,1,41,0
1264,2025-02-15 16:16:00,2025-02-15,16,Saturday,2025-02,Afternoon,Ortopedia,Central,Urgent,Stock Check,22,3,37,60,0,1,1,42,0
1265,2025-02-15 21:50:00,2025-02-15,21,Saturday,2025-02,Night,Oncologia,Satelite B,Routine,Normal Flow,14,2,50,60,0,1,1,70,0
1266,2025-02-15 12:32:00,2025-02-15,12,Saturday,2025-02,Afternoon,Pronto Socorro,Central,Routine,High Demand,24,2,50,60,0,1,1,49,0
1267,2025-02-15 06:58:00,2025-02-15,6,Saturday,2025-02,Morning,Clinica Medica B,Satelite A,Urgent,Normal Flow,13,1,40,60,0,1,1,53,0
1268,2025-02-15 14:59:00,2025-02-15,14,Saturday,2025-02,Afternoon,UTI Adulto,Satelite B,Routine,High Demand,13,3,51,60,0,1,1,62,0
1269,2025-02-15 09:50:00,2025-02-15,9,Saturday,2025-02,Morning,Cirurgica II B,Central,Urgent,High Demand,15,2,37,60,0,1,1,58,0
1270,2025-02-15 15:46:00,2025-02-15,15,Saturday,2025-02,Afternoon,Clinica Medica B,Central,Routine,High Demand,18,1,37,60,0,1,1,48,0
1271,2025-02-15 12:39:00,2025-02-15,12,Saturday,2025-02,Afternoon,Cirurgica II A,Satelite B,Routine,Normal Flow,18,2,34,60,0,1,1,57,0
1272,2025-02-15 15:00:00,2025-02-15,15,Saturday,2025-02,Afternoon,Ortopedia,Urgencia,Urgent,High Demand,18,2,56,60,0,1,1,65,0
1273,2025-02-15 14:16:00,2025-02-15,14,Saturday,2025-02,Afternoon,Ortopedia,Central,Urgent,High Demand,9,2,53,60,0,1,1,82,1
1274,2025-02-15 17:47:00,2025-02-15,17,Saturday,2025-02,Afternoon,Cirurgica II B,Central,Routine,High Demand,16,1,54,60,0,1,1,85,1
1275,2025-02-15 16:06:00,2025-02-15,16,Saturday,2025-02,Afternoon,Oncologia,Satelite A,Routine,Normal Flow,11,3,42,60,0,1,1,68,0
1276,2025-02-15 11:21:00,2025-02-15,11,Saturday,2025-02,Morning,Oncologia,Urgencia,Routine,High Demand,19,2,44,60,0,1,1,65,0
1277,2025-02-15 16:37:00,2025-02-15,16,Saturday,2025-02,Afternoon,Oncologia,Urgencia,Routine,High Demand,13,4,37,60,0,1,1,49,0
1278,2025-02-15 09:18:00,2025-02-15,9,Saturday,2025-02,Morning,Clinica Medica A,Central,Stat,High Demand,8,3,42,60,0,1,1,57,0
1279,2025-02-15 07:29:00,2025-02-15,7,Saturday,2025-02,Morning,Oncologia,Satelite A,Routine,High Demand,17,2,36,60,0,1,1,22,0
1280,2025-02-15 09:29:00,2025-02-15,9,Saturday,2025-02,Morning,Clinica Medica A,Central,Routine,Normal Flow,11,2,28,60,0,1,1,36,0
1281,2025-02-16 14:47:00,2025-02-16,14,Sunday,2025-02,Afternoon,Cirurgica II A,Central,Urgent,System Delay,26,3,62,60,1,0,1,109,1
1282,2025-02-16 17:46:00,2025-02-16,17,Sunday,2025-02,Afternoon,Pronto Socorro,Central,Routine,High Demand,19,2,50,60,0,1,1,89,1
1283,2025-02-16 20:44:00,2025-02-16,20,Sunday,2025-02,Night,Pediatria,Satelite B,Routine,Normal Flow,10,4,28,60,0,1,1,51,0
1284,2025-02-16 14:09:00,2025-02-16,14,Sunday,2025-02,Afternoon,Clinica Medica A,Satelite A,Urgent,Stock Check,12,1,39,60,0,1,1,65,0
1285,2025-02-16 16:38:00,2025-02-16,16,Sunday,2025-02,Afternoon,Clinica Medica B,Central,Routine,High Demand,8,2,38,60,0,1,1,45,0
1286,2025-02-16 15:03:00,2025-02-16,15,Sunday,2025-02,Afternoon,Pronto Socorro,Central,Urgent,High Demand,27,1,94,60,1,0,1,69,0
1287,2025-02-16 17:36:00,2025-02-16,17,Sunday,2025-02,Afternoon,Clinica Medica B,Satelite B,Urgent,Stock Check,18,3,50,60,0,1,1,41,0
1288,2025-02-16 16:11:00,2025-02-16,16,Sunday,2025-02,Afternoon,Oncologia,Central,Routine,Normal Flow,20,4,52,60,0,1,1,79,1
1289,2025-02-16 12:26:00,2025-02-16,12,Sunday,2025-02,Afternoon,Cirurgica II B,Central,Routine,Normal Flow,11,3,35,60,0,1,1,40,0
1290,2025-02-16 06:45:00,2025-02-16,6,Sunday,2025-02,Morning,Pediatria,Urgencia,Routine,Normal Flow,8,2,30,60,0,1,1,54,0
1291,2025-02-16 18:18:00,2025-02-16,18,Sunday,2025-02,Night,Cirurgica II B,Satelite B,Routine,Normal Flow,13,2,35,60,0,1,1,43,0
1292,2025-02-16 07:25:00,2025-02-16,7,Sunday,2025-02,Morning,Maternidade,Satelite A,Routine,Normal Flow,10,2,34,60,0,1,1,44,0
1293,2025-02-16 15:00:00,2025-02-16,15,Sunday,2025-02,Afternoon,Clinica Medica B,Satelite B,Urgent,Normal Flow,9,3,41,60,0,1,1,64,0
1294,2025-02-16 16:20:00,2025-02-16,16,Sunday,2025-02,Afternoon,Cirurgica II B,Central,Routine,High Demand,7,1,45,60,0,1,1,45,0
1295,2025-02-16 09:49:00,2025-02-16,9,Sunday,2025-02,Morning,Pronto Socorro,Central,Routine,High Demand,30,4,65,60,1,0,1,72,0
1296,2025-02-16 13:23:00,2025-02-16,13,Sunday,2025-02,Afternoon,Pronto Socorro,Urgencia,Routine,System Delay,18,2,57,60,0,1,1,79,1
1297,2025-02-16 11:01:00,2025-02-16,11,Sunday,2025-02,Morning,UTI Adulto,Central,Routine,Stock Check,16,2,41,60,0,1,1,51,0
1298,2025-02-16 16:14:00,2025-02-16,16,Sunday,2025-02,Afternoon,Pronto Socorro,Central,Routine,High Demand,32,1,70,60,1,0,1,104,1
1299,2025-02-16 06:10:00,2025-02-16,6,Sunday,2025-02,Morning,Pronto Socorro,Satelite A,Routine,High Demand,21,3,49,60,0,1,1,51,0
1300,2025-02-16 13:37:00,2025-02-16,13,Sunday,2025-02,Afternoon,UTI Adulto,Central,Urgent,Normal Flow,14,2,30,60,0,1,1,52,0
1301,2025-02-16 18:17:00,2025-02-16,18,Sunday,2025-02,Night,Clinica Medica B,Urgencia,Urgent,Normal Flow,26,3,45,60,0,1,1,44,0
1302,2025-02-16 10:07:00,2025-02-16,10,Sunday,2025-02,Morning,Pronto Socorro,Urgencia,Urgent,High Demand,30,2,70,60,1,0,1,100,1
1303,2025-02-16 15:36:00,2025-02-16,15,Sunday,2025-02,Afternoon,Clinica Medica A,Satelite A,Routine,High Demand,25,1,62,60,1,0,1,74,0
1304,2025-02-17 19:04:00,2025-02-17,19,Monday,2025-02,Night,Pronto Socorro,Satelite B,Urgent,High Demand,22,2,46,60,0,1,1,70,0
1305,2025-02-17 15:06:00,2025-02-17,15,Monday,2025-02,Afternoon,Clinica Medica B,Urgencia,Routine,System Delay,17,2,56,60,0,1,1,47,0
1306,2025-02-17 17:39:00,2025-02-17,17,Monday,2025-02,Afternoon,Clinica Medica A,Central,Routine,Normal Flow,18,2,53,60,0,1,1,78,1
1307,2025-02-17 15:16:00,2025-02-17,15,Monday,2025-02,Afternoon,Clinica Medica A,Central,Routine,High Demand,14,3,36,60,0,1,1,65,0
1308,2025-02-17 17:32:00,2025-02-17,17,Monday,2025-02,Afternoon,Clinica Medica B,Central,Urgent,Normal Flow,10,2,43,60,0,1,1,46,0
1309,2025-02-17 15:13:00,2025-02-17,15,Monday,2025-02,Afternoon,UTI Adulto,Central,Urgent,High Demand,14,3,55,60,0,1,1,71,0
1310,2025-02-17 21:59:00,2025-02-17,21,Monday,2025-02,Night,Oncologia,Central,Routine,Stock Check,15,2,37,60,0,1,1,27,0
1311,2025-02-17 08:13:00,2025-02-17,8,Monday,2025-02,Morning,Pronto Socorro,Central,Stat,Stock Check,25,2,68,60,1,0,1,61,0
1312,2025-02-17 14:30:00,2025-02-17,14,Monday,2025-02,Afternoon,Pronto Socorro,Urgencia,Routine,High Demand,18,2,52,60,0,1,1,60,0
1313,2025-02-17 11:20:00,2025-02-17,11,Monday,2025-02,Morning,Cirurgica II A,Satelite A,Routine,Normal Flow,21,4,32,60,0,1,1,44,0
1314,2025-02-17 17:24:00,2025-02-17,17,Monday,2025-02,Afternoon,UTI Adulto,Central,Urgent,High Demand,12,1,54,60,0,1,1,66,0
1315,2025-02-17 14:24:00,2025-02-17,14,Monday,2025-02,Afternoon,Pronto Socorro,Central,Urgent,Stock Check,18,1,44,60,0,1,1,54,0
1316,2025-02-17 14:01:00,2025-02-17,14,Monday,2025-02,Afternoon,Clinica Medica A,Central,Routine,Normal Flow,13,2,32,60,0,1,1,39,0
1317,2025-02-17 15:00:00,2025-02-17,15,Monday,2025-02,Afternoon,Pediatria,Central,Urgent,Stock Check,6,2,49,60,0,1,1,77,1
1318,2025-02-17 10:07:00,2025-02-17,10,Monday,2025-02,Morning,Cirurgica II A,Satelite A,Routine,Normal Flow,10,2,28,60,0,1,1,56,0
1319,2025-02-17 12:44:00,2025-02-17,12,Monday,2025-02,Afternoon,Clinica Medica A,Satelite B,Routine,Normal Flow,25,3,53,60,0,1,1,97,1
1320,2025-02-17 19:50:00,2025-02-17,19,Monday,2025-02,Night,Cirurgica II A,Central,Routine,Normal Flow,19,2,40,60,0,1,1,47,0
1321,2025-02-17 09:18:00,2025-02-17,9,Monday,2025-02,Morning,Pronto Socorro,Satelite A,Routine,Staff Shortage,17,3,56,60,0,1,1,104,1
1322,2025-02-17 09:13:00,2025-02-17,9,Monday,2025-02,Morning,Clinica Medica A,Central,Routine,Normal Flow,15,1,33,60,0,1,1,41,0
1323,2025-02-17 08:09:00,2025-02-17,8,Monday,2025-02,Morning,Cirurgica II A,Urgencia,Urgent,Normal Flow,9,1,30,60,0,1,1,41,0
1324,2025-02-17 09:03:00,2025-02-17,9,Monday,2025-02,Morning,Pediatria,Satelite A,Urgent,High Demand,12,4,37,60,0,1,1,46,0
1325,2025-02-17 16:48:00,2025-02-17,16,Monday,2025-02,Afternoon,Maternidade,Satelite B,Routine,Normal Flow,11,1,41,60,0,1,1,65,0
1326,2025-02-17 10:20:00,2025-02-17,10,Monday,2025-02,Morning,Cirurgica II B,Central,Urgent,High Demand,14,2,41,60,0,1,1,68,0
1327,2025-02-17 18:20:00,2025-02-17,18,Monday,2025-02,Night,Oncologia,Central,Routine,Normal Flow,12,3,29,60,0,1,1,33,0
1328,2025-02-17 19:25:00,2025-02-17,19,Monday,2025-02,Night,Clinica Medica B,Urgencia,Urgent,High Demand,18,2,43,60,0,1,1,39,0
1329,2025-02-17 19:16:00,2025-02-17,19,Monday,2025-02,Night,Cirurgica II A,Central,Stat,Normal Flow,9,2,35,60,0,1,1,39,0
1330,2025-02-17 12:31:00,2025-02-17,12,Monday,2025-02,Afternoon,Clinica Medica A,Urgencia,Stat,High Demand,20,1,52,60,0,1,1,68,0
1331,2025-02-17 18:10:00,2025-02-17,18,Monday,2025-02,Night,Pronto Socorro,Urgencia,Routine,High Demand,30,1,39,60,0,1,1,47,0
1332,2025-02-17 17:23:00,2025-02-17,17,Monday,2025-02,Afternoon,Oncologia,Central,Urgent,Normal Flow,17,2,49,60,0,1,1,54,0
1333,2025-02-17 08:49:00,2025-02-17,8,Monday,2025-02,Morning,Cirurgica II B,Central,Routine,Normal Flow,17,3,53,60,0,1,1,88,1
1334,2025-02-18 08:46:00,2025-02-18,8,Tuesday,2025-02,Morning,Ortopedia,Central,Routine,High Demand,20,1,63,60,1,0,1,93,1
1335,2025-02-18 07:29:00,2025-02-18,7,Tuesday,2025-02,Morning,Oncologia,Central,Urgent,Stock Check,18,1,40,60,0,1,1,47,0
1336,2025-02-18 16:41:00,2025-02-18,16,Tuesday,2025-02,Afternoon,Clinica Medica A,Central,Routine,Normal Flow,11,2,33,60,0,1,1,42,0
1337,2025-02-18 13:26:00,2025-02-18,13,Tuesday,2025-02,Afternoon,Clinica Medica B,Central,Stat,Staff Shortage,27,4,64,60,1,0,1,77,1
1338,2025-02-18 15:36:00,2025-02-18,15,Tuesday,2025-02,Afternoon,Oncologia,Urgencia,Routine,Stock Check,9,1,43,60,0,1,1,67,0
1339,2025-02-18 22:00:00,2025-02-18,22,Tuesday,2025-02,Night,Ortopedia,Satelite B,Urgent,Normal Flow,15,2,38,60,0,1,1,68,0
1340,2025-02-18 06:59:00,2025-02-18,6,Tuesday,2025-02,Morning,Cirurgica II B,Central,Urgent,System Delay,27,2,62,60,1,0,1,96,1
1341,2025-02-18 13:30:00,2025-02-18,13,Tuesday,2025-02,Afternoon,Ortopedia,Central,Urgent,System Delay,26,2,57,60,0,1,1,74,0
1342,2025-02-18 18:02:00,2025-02-18,18,Tuesday,2025-02,Night,Cirurgica II B,Satelite A,Routine,High Demand,21,2,44,60,0,1,1,63,0
1343,2025-02-18 10:58:00,2025-02-18,10,Tuesday,2025-02,Morning,Cirurgica II A,Urgencia,Routine,High Demand,22,2,59,60,0,1,1,57,0
1344,2025-02-18 07:38:00,2025-02-18,7,Tuesday,2025-02,Morning,Cirurgica II A,Central,Routine,Normal Flow,15,3,45,60,0,1,1,54,0
1345,2025-02-18 10:21:00,2025-02-18,10,Tuesday,2025-02,Morning,Cirurgica II B,Central,Routine,Normal Flow,16,4,42,60,0,1,1,51,0
1346,2025-02-18 10:07:00,2025-02-18,10,Tuesday,2025-02,Morning,Clinica Medica A,Central,Routine,System Delay,27,2,63,60,1,0,1,95,1
1347,2025-02-18 18:08:00,2025-02-18,18,Tuesday,2025-02,Night,Cirurgica II A,Satelite B,Routine,Normal Flow,21,2,47,60,0,1,1,57,0
1348,2025-02-18 11:52:00,2025-02-18,11,Tuesday,2025-02,Morning,Cirurgica II A,Satelite A,Routine,High Demand,21,3,62,60,1,0,1,58,0
1349,2025-02-18 08:51:00,2025-02-18,8,Tuesday,2025-02,Morning,Cirurgica II A,Central,Routine,Normal Flow,9,3,36,60,0,1,1,52,0
1350,2025-02-18 11:40:00,2025-02-18,11,Tuesday,2025-02,Morning,Pronto Socorro,Central,Routine,High Demand,37,2,73,60,1,0,1,92,1
1351,2025-02-18 16:30:00,2025-02-18,16,Tuesday,2025-02,Afternoon,Clinica Medica B,Urgencia,Routine,System Delay,30,1,67,60,1,0,1,68,0
1352,2025-02-18 15:01:00,2025-02-18,15,Tuesday,2025-02,Afternoon,Pronto Socorro,Satelite B,Routine,Normal Flow,27,3,49,60,0,1,1,36,0
1353,2025-02-18 19:50:00,2025-02-18,19,Tuesday,2025-02,Night,Oncologia,Urgencia,Urgent,High Demand,13,2,41,60,0,1,1,78,1
1354,2025-02-18 11:01:00,2025-02-18,11,Tuesday,2025-02,Morning,Oncologia,Central,Routine,Normal Flow,11,2,35,60,0,1,0,38,0
1355,2025-02-18 13:28:00,2025-02-18,13,Tuesday,2025-02,Afternoon,Pediatria,Central,Stat,Normal Flow,7,3,30,60,0,1,1,41,0
1356,2025-02-18 16:03:00,2025-02-18,16,Tuesday,2025-02,Afternoon,Cirurgica II B,Central,Urgent,Staff Shortage,29,1,96,60,1,0,1,102,1
1357,2025-02-18 15:22:00,2025-02-18,15,Tuesday,2025-02,Afternoon,Clinica Medica B,Satelite A,Routine,Staff Shortage,29,2,65,60,1,0,1,68,0
1358,2025-02-18 14:44:00,2025-02-18,14,Tuesday,2025-02,Afternoon,Maternidade,Satelite A,Routine,Staff Shortage,11,2,57,60,0,1,1,77,1
1359,2025-02-18 10:57:00,2025-02-18,10,Tuesday,2025-02,Morning,Pediatria,Central,Urgent,High Demand,12,4,44,60,0,1,1,64,0
1360,2025-02-18 15:09:00,2025-02-18,15,Tuesday,2025-02,Afternoon,UTI Adulto,Central,Routine,System Delay,17,3,63,60,1,0,1,82,1
1361,2025-02-18 16:03:00,2025-02-18,16,Tuesday,2025-02,Afternoon,Oncologia,Central,Routine,Normal Flow,15,2,53,60,0,1,1,92,1
1362,2025-02-18 14:03:00,2025-02-18,14,Tuesday,2025-02,Afternoon,Pediatria,Satelite A,Urgent,High Demand,13,1,63,60,1,0,1,57,0
1363,2025-02-18 20:47:00,2025-02-18,20,Tuesday,2025-02,Night,Pediatria,Central,Routine,High Demand,11,3,39,60,0,1,1,42,0
1364,2025-02-18 11:59:00,2025-02-18,11,Tuesday,2025-02,Morning,Pronto Socorro,Central,Routine,Stock Check,35,2,65,60,1,0,1,81,1
1365,2025-02-18 16:59:00,2025-02-18,16,Tuesday,2025-02,Afternoon,Cirurgica II A,Satelite B,Urgent,System Delay,29,1,67,60,1,0,1,46,0
1366,2025-02-19 07:01:00,2025-02-19,7,Wednesday,2025-02,Morning,Cirurgica II B,Central,Urgent,High Demand,17,3,49,60,0,1,1,65,0
1367,2025-02-19 12:58:00,2025-02-19,12,Wednesday,2025-02,Afternoon,Pronto Socorro,Satelite A,Routine,Stock Check,36,2,69,60,1,0,1,62,0
1368,2025-02-19 16:08:00,2025-02-19,16,Wednesday,2025-02,Afternoon,UTI Adulto,Satelite A,Routine,High Demand,15,2,43,60,0,1,1,68,0
1369,2025-02-19 19:14:00,2025-02-19,19,Wednesday,2025-02,Night,Pediatria,Urgencia,Routine,Normal Flow,15,2,28,60,0,1,1,39,0
1370,2025-02-19 17:05:00,2025-02-19,17,Wednesday,2025-02,Afternoon,Clinica Medica A,Satelite B,Routine,Staff Shortage,25,2,70,60,1,0,1,88,1
1371,2025-02-19 12:12:00,2025-02-19,12,Wednesday,2025-02,Afternoon,Cirurgica II B,Central,Routine,High Demand,20,3,45,60,0,1,1,44,0
1372,2025-02-19 11:27:00,2025-02-19,11,Wednesday,2025-02,Morning,Pediatria,Satelite A,Urgent,Stock Check,17,2,52,60,0,1,1,69,0
1373,2025-02-19 17:34:00,2025-02-19,17,Wednesday,2025-02,Afternoon,Clinica Medica A,Central,Routine,High Demand,24,2,71,60,1,0,1,55,0
1374,2025-02-19 17:13:00,2025-02-19,17,Wednesday,2025-02,Afternoon,Cirurgica II B,Central,Routine,Normal Flow,7,2,30,60,0,1,1,38,0
1375,2025-02-19 14:52:00,2025-02-19,14,Wednesday,2025-02,Afternoon,Pronto Socorro,Urgencia,Routine,High Demand,19,2,50,60,0,1,1,54,0
1376,2025-02-19 12:10:00,2025-02-19,12,Wednesday,2025-02,Afternoon,Cirurgica II A,Urgencia,Stat,High Demand,19,2,55,60,0,1,1,49,0
1377,2025-02-19 11:18:00,2025-02-19,11,Wednesday,2025-02,Morning,Cirurgica II A,Urgencia,Routine,Normal Flow,22,2,46,60,0,1,1,86,1
1378,2025-02-19 14:27:00,2025-02-19,14,Wednesday,2025-02,Afternoon,Cirurgica II B,Central,Routine,Normal Flow,11,2,39,60,0,1,1,51,0
1379,2025-02-19 21:30:00,2025-02-19,21,Wednesday,2025-02,Night,UTI Adulto,Urgencia,Routine,High Demand,19,2,48,60,0,1,1,58,0
1380,2025-02-19 07:35:00,2025-02-19,7,Wednesday,2025-02,Morning,Cirurgica II A,Central,Urgent,Stock Check,17,2,42,60,0,1,1,68,0
1381,2025-02-19 09:15:00,2025-02-19,9,Wednesday,2025-02,Morning,Oncologia,Central,Routine,Normal Flow,9,2,36,60,0,1,1,51,0
1382,2025-02-19 10:21:00,2025-02-19,10,Wednesday,2025-02,Morning,Cirurgica II B,Central,Routine,Staff Shortage,25,2,66,60,1,0,1,50,0
1383,2025-02-19 11:12:00,2025-02-19,11,Wednesday,2025-02,Morning,Clinica Medica B,Urgencia,Routine,Stock Check,20,3,46,60,0,1,1,61,0
1384,2025-02-19 16:09:00,2025-02-19,16,Wednesday,2025-02,Afternoon,Clinica Medica B,Central,Stat,Staff Shortage,30,1,68,60,1,0,1,71,0
1385,2025-02-19 16:09:00,2025-02-19,16,Wednesday,2025-02,Afternoon,Clinica Medica A,Central,Routine,High Demand,10,1,40,60,0,1,1,64,0
1386,2025-02-19 10:41:00,2025-02-19,10,Wednesday,2025-02,Morning,Cirurgica II B,Satelite A,Stat,Normal Flow,8,2,43,60,0,1,1,58,0
1387,2025-02-19 17:48:00,2025-02-19,17,Wednesday,2025-02,Afternoon,Cirurgica II B,Satelite A,Routine,Staff Shortage,10,1,56,60,0,1,1,63,0
1388,2025-02-19 18:57:00,2025-02-19,18,Wednesday,2025-02,Night,Cirurgica II B,Satelite A,Routine,High Demand,18,3,48,60,0,1,1,76,1
